Date,Open,High,Low,Close,Adj Close,Volume
2004-08-25,110.330002,111.269997,109.900002,111.099998,82.815910,38551400
2004-08-26,110.959999,111.309998,110.849998,111.099998,82.815910,26629500
2004-08-27,111.199997,111.629997,111.050003,111.449997,83.076775,24902900
2004-08-30,111.220001,111.339996,110.449997,110.529999,82.391014,26726500
2004-08-31,110.660004,111.160004,110.099998,111.110001,82.823334,44125300
2004-09-01,110.949997,111.639999,110.480003,111.320000,82.979881,52778300
2004-09-02,111.239998,112.699997,111.239998,112.580002,83.919121,42736600
2004-09-03,112.330002,112.820000,112.010002,112.120003,83.576210,30480500
2004-09-07,112.540001,113.129997,112.320000,112.860001,84.127831,37338800
2004-09-08,112.620003,113.059998,112.309998,112.580002,83.919121,32963100
2004-09-09,112.570000,112.879997,112.029999,112.480003,83.844566,34314800
2004-09-10,112.519997,113.269997,112.080002,113.059998,84.276924,27900600
2004-09-13,113.309998,113.739998,113.010002,113.430000,84.552734,44398100
2004-09-14,113.300003,113.690002,113.190002,113.660004,84.724152,28048900
2004-09-15,113.300003,113.360001,112.680000,112.800003,84.083115,38295000
2004-09-16,112.849998,113.370003,112.800003,113.139999,84.336548,23911700
2004-09-17,112.949997,113.360001,112.690002,113.150002,84.695099,33683000
2004-09-20,112.669998,112.989998,112.279999,112.470001,84.186096,37149400
2004-09-21,112.750000,113.470001,112.540001,112.959999,84.552849,40920800
2004-09-22,112.500000,112.519997,111.470001,111.550003,83.497459,49042100
2004-09-23,111.599998,111.699997,110.949997,110.949997,83.048317,44068700
2004-09-24,111.169998,111.730003,111.129997,111.459999,83.430092,34981100
2004-09-27,111.099998,111.199997,110.580002,110.750000,82.898651,39355100
2004-09-28,110.910004,111.510002,110.410004,111.279999,83.295349,41662900
2004-09-29,111.209999,111.849998,111.000000,111.839996,83.714531,33325700
2004-09-30,111.550003,111.980003,111.260002,111.760002,83.654663,43536700
2004-10-01,112.260002,113.650002,112.209999,113.650002,85.069366,62824300
2004-10-04,114.099998,114.440002,113.800003,113.839996,85.211548,33082400
2004-10-05,113.849998,114.160004,113.540001,113.900002,85.256500,36910600
2004-10-06,113.769997,114.680000,113.680000,114.680000,85.840340,42297800
2004-10-07,114.379997,114.400002,113.360001,113.449997,84.919647,39388800
2004-10-08,113.150002,113.769997,112.349998,112.510002,84.216042,51872600
2004-10-11,112.779999,113.019997,112.639999,112.970001,84.560364,20229100
2004-10-12,112.199997,112.830002,111.940002,112.529999,84.231010,41754700
2004-10-13,113.000000,113.070000,111.320000,111.540001,83.489983,54212600
2004-10-14,111.680000,111.930000,110.580002,110.639999,82.816299,64082200
2004-10-15,111.019997,111.739998,110.570000,111.260002,83.280411,63482200
2004-10-18,110.889999,111.900002,110.699997,111.680000,83.594772,43535100
2004-10-19,112.019997,112.230003,110.589996,110.739998,82.891151,55851900
2004-10-20,110.379997,110.820000,109.750000,110.519997,82.726494,57118500
2004-10-21,110.790001,111.320000,110.209999,111.239998,83.265434,53218300
2004-10-22,111.190002,111.250000,109.860001,109.989998,82.329773,48752400
2004-10-25,109.750000,110.120003,109.349998,109.860001,82.232475,43990900
2004-10-26,110.129997,111.599998,109.879997,111.540001,83.489983,54337400
2004-10-27,111.379997,113.099998,111.120003,112.879997,84.492966,73896000
2004-10-28,112.779999,113.559998,112.489998,113.220001,84.747513,54413300
2004-10-29,113.120003,113.639999,112.900002,113.199997,84.732529,48820200
2004-11-01,113.559998,113.839996,113.199997,113.510002,84.964569,36720900
2004-11-02,113.669998,114.570000,113.220001,113.550003,84.994514,56210000
2004-11-03,115.029999,115.360001,114.239998,114.980003,86.064888,76960200
2004-11-04,114.779999,116.669998,114.680000,116.550003,87.240028,55350300
2004-11-05,117.050003,117.639999,116.489998,117.279999,87.786476,63287200
2004-11-08,116.980003,117.230003,116.720001,117.110001,87.659256,33863800
2004-11-09,117.080002,117.500000,116.760002,116.879997,87.487068,44658100
2004-11-10,117.059998,117.550003,116.760002,116.970001,87.554474,45265400
2004-11-11,117.180000,118.120003,117.099998,117.860001,88.220642,37863200
2004-11-12,117.970001,119.000000,117.680000,118.790001,88.916748,55583700
2004-11-15,118.500000,118.769997,118.230003,118.730003,89.135223,35297900
2004-11-16,118.360001,118.410004,117.730003,117.879997,88.497093,40028700
2004-11-17,118.370003,119.139999,118.070000,118.580002,89.022621,54494000
2004-11-18,118.529999,118.800003,118.230003,118.739998,89.142700,31854300
2004-11-19,118.699997,118.720001,117.139999,117.419998,88.151733,54276500
2004-11-22,117.169998,118.120003,117.029999,117.980003,88.572166,37560200
2004-11-23,117.930000,118.260002,117.370003,118.160004,88.707314,41968800
2004-11-24,118.269997,118.589996,118.050003,118.440002,88.917488,29724800
2004-11-26,118.510002,118.980003,118.300003,118.349998,88.849937,15487700
2004-11-29,118.790001,119.010002,117.480003,117.809998,88.444527,61460800
2004-11-30,118.000000,118.239998,117.639999,117.889999,88.504608,53685200
2004-12-01,118.160004,119.500000,118.099998,119.230003,89.510544,49898300
2004-12-02,119.099998,119.870003,119.010002,119.330002,89.585663,60163500
2004-12-03,119.309998,120.139999,119.089996,119.250000,89.525612,49067900
2004-12-06,119.209999,119.639999,118.839996,119.209999,89.495567,33030500
2004-12-07,119.489998,119.620003,118.040001,118.099998,88.662239,52047200
2004-12-08,118.209999,118.820000,118.010002,118.790001,89.180275,43895100
2004-12-09,118.139999,119.459999,117.730003,119.209999,89.495567,60922800
2004-12-10,118.919998,119.559998,118.849998,119.330002,89.585663,47828600
2004-12-13,119.760002,120.400002,119.349998,120.370003,90.366425,38541000
2004-12-14,120.180000,120.959999,120.180000,120.790001,90.681732,41500700
2004-12-15,120.699997,121.110001,120.309998,120.879997,90.749313,46699200
2004-12-16,120.720001,121.239998,120.040001,120.809998,90.696770,51641800
2004-12-17,119.459999,119.970001,119.160004,119.440002,90.091820,70761900
2004-12-20,119.750000,120.290001,119.169998,119.470001,90.114449,47187400
2004-12-21,119.599998,120.480003,119.459999,120.389999,90.808388,33094200
2004-12-22,120.379997,121.080002,120.300003,120.680000,91.027122,31500700
2004-12-23,120.870003,121.279999,120.660004,120.769997,91.095024,25646100
2004-12-27,121.199997,121.360001,120.389999,120.519997,90.906418,29944100
2004-12-28,120.639999,121.330002,120.599998,121.180000,91.404266,23422900
2004-12-29,121.080002,121.400002,120.949997,121.360001,91.540024,22650600
2004-12-30,121.400002,121.570000,121.040001,121.129997,91.366570,21076900
2004-12-31,121.300003,121.660004,120.800003,120.870003,91.170425,28648800
2005-01-03,121.559998,121.760002,119.900002,120.300003,90.740494,55748000
2005-01-04,120.459999,120.540001,118.440002,118.830002,89.631691,69167600
2005-01-05,118.739998,119.250000,118.000000,118.010002,89.013191,65667300
2005-01-06,118.440002,119.150002,118.260002,118.610001,89.465759,47814700
2005-01-07,118.970001,119.230003,118.129997,118.440002,89.337532,55847700
2005-01-10,118.339996,119.459999,118.339996,119.000000,89.759941,56563300
2005-01-11,118.639999,118.739998,117.989998,118.180000,89.141396,63099700
2005-01-12,118.400002,118.839996,117.519997,118.570000,89.435585,72720500
2005-01-13,118.639999,118.730003,117.500000,117.620003,88.719040,55537500
2005-01-14,117.970001,118.529999,117.760002,118.239998,89.186668,42032500
2005-01-18,118.050003,119.620003,117.949997,119.470001,90.114449,57391700
2005-01-19,119.430000,119.519997,118.209999,118.220001,89.171593,54378900
2005-01-20,117.889999,118.199997,117.290001,117.500000,88.628502,72049300
2005-01-21,117.790001,118.000000,116.650002,116.779999,88.085396,63160400
2005-01-24,117.089996,117.339996,116.370003,116.550003,87.911903,58441900
2005-01-25,116.910004,117.470001,116.720001,116.879997,88.160820,68245000
2005-01-26,117.320000,117.599998,117.040001,117.230003,88.424835,57195100
2005-01-27,117.190002,117.750000,116.980003,117.430000,88.575684,55878800
2005-01-28,117.489998,117.550003,116.610001,117.430000,88.575684,60738900
2005-01-31,117.949997,118.250000,117.709999,118.160004,89.126328,52532700
2005-02-01,118.250000,119.080002,118.099998,118.910004,89.692047,49841200
2005-02-02,119.059998,119.589996,118.900002,119.269997,89.963608,52468900
2005-02-03,119.059998,119.160004,118.570000,118.959999,89.729759,48837100
2005-02-04,119.000000,120.430000,118.980003,120.230003,90.687698,50024600
2005-02-07,120.250000,120.519997,119.959999,120.070000,90.567017,45412000
2005-02-08,120.169998,120.650002,120.070000,120.209999,90.672615,39263500
2005-02-09,120.419998,120.489998,119.250000,119.309998,89.993767,55279400
2005-02-10,119.660004,120.019997,119.260002,119.739998,90.318108,45858600
2005-02-11,119.699997,121.040001,119.459999,120.769997,91.095024,53133000
2005-02-14,120.690002,120.860001,120.480003,120.680000,91.027122,32432100
2005-02-15,120.800003,121.430000,120.680000,121.129997,91.366570,43852700
2005-02-16,120.930000,121.459999,120.669998,121.209999,91.426910,55523000
2005-02-17,121.230003,121.330002,120.220001,120.230003,90.687698,58124000
2005-02-18,120.239998,120.480003,119.900002,120.389999,90.808388,47723300
2005-02-22,119.900002,120.470001,118.580002,118.599998,89.458214,80697600
2005-02-23,118.930000,119.570000,118.620003,119.449997,90.099327,68292600
2005-02-24,119.239998,120.320000,118.980003,120.239998,90.695251,68563600
2005-02-25,120.269997,121.669998,120.180000,121.430000,91.592827,60899900
2005-02-28,121.150002,121.300003,120.040001,120.629997,90.989433,69381300
2005-03-01,120.820000,121.519997,120.779999,121.230003,91.441986,47294400
2005-03-02,120.760002,121.930000,120.650002,121.169998,91.396736,64226500
2005-03-03,121.660004,121.900002,120.699997,121.220001,91.434418,61230800
2005-03-04,122.050003,122.830002,121.790001,122.730003,92.573410,56168500
2005-03-07,122.660004,123.250000,122.400002,122.790001,92.618683,43442400
2005-03-08,122.669998,123.000000,122.110001,122.330002,92.271683,44362000
2005-03-09,121.970001,122.290001,120.959999,120.970001,91.245865,73263600
2005-03-10,121.199997,121.500000,120.400002,121.239998,91.449539,65149000
2005-03-11,121.309998,121.720001,120.160004,120.389999,90.808388,57976500
2005-03-14,120.610001,121.160004,120.279999,121.139999,91.374115,36336400
2005-03-15,121.419998,121.459999,120.080002,120.139999,90.619820,62438500
2005-03-16,119.699997,120.160004,118.900002,119.120003,89.850441,74874200
2005-03-17,119.309998,119.739998,118.980003,119.360001,90.031479,62584200
2005-03-18,119.110001,119.529999,118.150002,118.540001,89.764145,60232000
2005-03-21,118.709999,118.779999,117.760002,118.099998,89.430969,61244300
2005-03-22,118.370003,118.930000,116.900002,116.900002,88.522270,92472400
2005-03-23,116.949997,117.720001,116.750000,117.000000,88.597984,70817300
2005-03-24,117.459999,117.989998,117.059998,117.139999,88.704025,51932500
2005-03-28,117.419998,117.940002,117.309998,117.309998,88.832726,46765500
2005-03-29,117.139999,117.900002,116.250000,116.529999,88.242104,71160300
2005-03-30,116.779999,118.199997,116.769997,118.180000,89.491554,62002100
2005-03-31,118.190002,118.459999,117.870003,117.959999,89.324951,64575400
2005-04-01,118.629997,118.989998,116.910004,117.430000,88.923607,95255300
2005-04-04,117.360001,117.860001,116.739998,117.629997,89.075089,71581200
2005-04-05,117.779999,118.379997,117.669998,118.190002,89.499146,46853900
2005-04-06,118.449997,118.949997,118.180000,118.599998,89.809570,53268200
2005-04-07,118.410004,119.260002,118.320000,119.239998,90.294258,46734600
2005-04-08,119.169998,119.209999,118.000000,118.000000,89.355247,63772900
2005-04-11,118.290001,118.419998,117.830002,118.089996,89.423424,44945000
2005-04-12,117.889999,119.059998,117.070000,118.699997,89.885323,86144800
2005-04-13,118.559998,118.800003,117.129997,117.300003,88.825165,65949000
2005-04-14,117.400002,117.500000,115.769997,115.769997,87.666580,96119800
2005-04-15,115.739998,116.199997,114.099998,114.150002,86.439842,128677300
2005-04-18,114.120003,114.959999,113.959999,114.500000,86.704887,100035200
2005-04-19,115.099998,115.529999,114.830002,115.410004,87.393974,64930100
2005-04-20,115.379997,115.629997,113.550003,113.800003,86.174820,107735900
2005-04-21,114.790001,116.209999,114.379997,116.010002,87.848312,86952200
2005-04-22,115.739998,116.500000,114.269997,115.570000,87.515129,88845800
2005-04-25,115.860001,116.500000,115.720001,116.330002,88.090668,52284100
2005-04-26,115.959999,116.769997,115.150002,115.199997,87.234947,72626000
2005-04-27,114.860001,116.070000,114.440002,115.650002,87.575729,84131900
2005-04-28,115.269997,115.680000,114.199997,114.199997,86.477676,72481500
2005-04-29,115.070000,115.870003,113.970001,115.750000,87.651443,103993800
2005-05-02,116.070000,116.410004,115.519997,116.400002,88.143639,56026400
2005-05-03,116.070000,116.849998,115.690002,116.599998,88.295120,86000300
2005-05-04,116.650002,117.750000,116.279999,117.500000,88.976639,81055700
2005-05-05,117.669998,118.000000,116.739998,117.459999,88.946327,96906700
2005-05-06,117.930000,117.989998,117.059998,117.089996,88.666122,67415400
2005-05-09,117.209999,118.080002,117.050003,117.820000,89.218933,43750500
2005-05-10,117.360001,117.500000,116.389999,116.599998,88.295120,74613500
2005-05-11,116.930000,117.400002,115.849998,117.239998,88.779747,91647400
2005-05-12,117.320000,117.589996,115.949997,115.949997,87.802902,95086800
2005-05-13,116.300003,116.620003,114.800003,115.720001,87.628716,85267000
2005-05-16,115.699997,116.839996,115.660004,116.800003,88.446548,49207000
2005-05-17,116.410004,117.699997,116.160004,117.580002,89.037224,61071800
2005-05-18,118.089996,119.080002,118.010002,118.790001,89.953461,77944900
2005-05-19,119.019997,119.410004,118.699997,119.290001,90.332085,61768100
2005-05-20,119.339996,119.389999,118.739998,119.120003,90.203384,46345500
2005-05-23,119.209999,120.040001,119.190002,119.779999,90.703148,51047900
2005-05-24,119.440002,119.830002,119.199997,119.500000,90.491089,50654100
2005-05-25,119.349998,119.870003,118.830002,119.410004,90.422966,47608800
2005-05-26,119.790001,120.209999,119.620003,120.050003,90.907623,43256200
2005-05-27,120.059998,120.250000,119.800003,120.250000,91.059044,24596100
2005-05-31,120.080002,120.169998,119.400002,119.480003,90.475960,43377200
2005-06-01,119.519997,120.919998,119.449997,120.500000,91.248390,69611000
2005-06-02,120.230003,120.839996,120.099998,120.760002,91.445274,39704500
2005-06-03,120.550003,120.889999,119.730003,120.150002,90.983307,60999400
2005-06-06,119.949997,120.199997,119.550003,120.040001,90.900032,36046400
2005-06-07,120.389999,121.250000,120.010002,120.129997,90.968201,66501300
2005-06-08,120.430000,120.589996,119.669998,119.910004,90.801598,46881200
2005-06-09,119.739998,120.580002,119.440002,120.480003,91.233200,56653300
2005-06-10,120.559998,120.650002,119.599998,120.199997,91.021202,36465300
2005-06-13,119.940002,121.080002,119.809998,120.580002,91.308937,49383200
2005-06-14,120.449997,121.199997,120.379997,120.860001,91.520981,33857100
2005-06-15,121.160004,121.239998,120.230003,121.089996,91.695168,53195600
2005-06-16,121.059998,121.639999,120.919998,121.400002,91.929886,46564500
2005-06-17,121.540001,121.900002,121.220001,121.360001,92.270515,51529400
2005-06-20,121.080002,121.839996,120.940002,121.400002,92.300888,41019400
2005-06-21,121.500000,121.650002,121.029999,121.470001,92.354118,39879800
2005-06-22,121.680000,121.940002,121.070000,121.570000,92.430168,46310100
2005-06-23,121.320000,121.599998,119.830002,119.860001,91.130051,62185600
2005-06-24,119.879997,120.010002,118.839996,118.980003,90.460976,58572500
2005-06-27,118.970001,119.410004,118.750000,119.150002,90.590225,48183800
2005-06-28,119.400002,120.239998,119.370003,120.150002,91.350540,41174200
2005-06-29,120.370003,120.400002,119.760002,119.830002,91.107254,42316500
2005-06-30,120.220001,120.320000,118.949997,119.180000,90.613052,62288800
2005-07-01,119.449997,119.800003,119.209999,119.529999,90.879143,49737500
2005-07-05,119.250000,120.650002,119.190002,120.489998,91.609055,51549000
2005-07-06,120.389999,120.650002,119.410004,119.480003,90.841141,52363600
2005-07-07,118.290001,119.949997,118.260002,119.949997,91.198479,103268800
2005-07-08,119.970001,121.320000,119.720001,121.320000,92.240089,64491200
2005-07-11,121.330002,122.099998,121.309998,121.940002,92.711472,49688300
2005-07-12,121.989998,122.629997,121.639999,122.260002,92.954788,51871100
2005-07-13,122.269997,122.519997,121.989998,122.430000,93.084000,41182300
2005-07-14,122.980003,123.440002,122.489998,122.910004,93.448982,63638800
2005-07-15,122.790001,123.040001,122.360001,122.839996,93.395767,56075900
2005-07-18,122.500000,122.629997,122.050003,122.349998,93.023209,56598400
2005-07-19,122.709999,123.110001,122.410004,123.019997,93.532578,59165700
2005-07-20,122.589996,123.730003,122.300003,123.440002,93.851936,69477000
2005-07-21,123.550003,123.610001,122.470001,122.720001,93.304520,101110900
2005-07-22,122.879997,123.559998,122.629997,123.540001,93.927948,52607100
2005-07-25,123.410004,123.949997,122.849998,123.190002,93.661865,57301600
2005-07-26,123.230003,123.529999,122.949997,123.339996,93.775887,42758800
2005-07-27,123.500000,123.889999,123.050003,123.790001,94.118050,43181600
2005-07-28,123.959999,124.639999,123.639999,124.570000,94.711090,47880700
2005-07-29,124.410004,124.629997,123.500000,123.739998,94.080040,62358100
2005-08-01,123.830002,124.040001,123.449997,123.650002,94.011635,40418200
2005-08-02,123.870003,124.599998,123.739998,124.389999,94.574234,45147400
2005-08-03,124.250000,124.739998,124.120003,124.720001,94.825142,36837200
2005-08-04,124.230003,124.309998,123.570000,123.720001,94.064812,50855600
2005-08-05,123.449997,123.980003,122.669998,122.879997,93.426178,53595500
2005-08-08,123.150002,123.410004,122.379997,122.650002,93.251289,47616000
2005-08-09,123.059998,123.589996,122.870003,123.389999,93.813896,47170000
2005-08-10,123.820000,124.500000,122.820000,123.330002,93.768311,72863700
2005-08-11,123.269997,124.029999,123.010002,123.820000,94.140862,58570200
2005-08-12,123.570000,123.690002,122.750000,123.059998,93.563026,54776900
2005-08-15,123.220001,123.870003,122.830002,123.820000,94.140862,36208500
2005-08-16,123.440002,123.519997,122.089996,122.209999,92.916779,71942100
2005-08-17,122.190002,122.870003,122.029999,122.199997,92.909164,62275100
2005-08-18,122.050003,122.559998,121.839996,122.190002,92.901581,53388600
2005-08-19,122.629997,122.820000,122.199997,122.470001,93.114441,39842100
2005-08-22,122.580002,123.230003,121.879997,122.470001,93.114441,69912000
2005-08-23,122.500000,122.610001,121.150002,122.239998,92.939568,55168600
2005-08-24,121.940002,122.730003,121.089996,121.150002,92.110870,79104600
2005-08-25,121.349998,121.669998,121.209999,121.589996,92.445389,35631100
2005-08-26,121.480003,121.489998,120.680000,120.760002,91.814308,61956800
2005-08-29,120.410004,121.779999,120.379997,121.690002,92.521416,56179200
2005-08-30,121.250000,121.300003,120.389999,121.050003,92.034813,74160200
2005-08-31,121.190002,122.660004,120.739998,122.580002,93.198051,102945200
2005-09-01,122.519997,123.150002,121.139999,122.489998,93.129654,74578700
2005-09-02,122.849998,122.879997,122.040001,122.269997,92.962387,47653400
2005-09-06,122.660004,123.800003,122.650002,123.699997,94.049629,57251300
2005-09-07,123.629997,124.129997,123.459999,123.910004,94.209282,41749700
2005-09-08,123.660004,124.000000,123.309998,123.500000,93.897560,39068700
2005-09-09,123.830002,124.739998,123.800003,124.599998,94.733871,43093900
2005-09-12,124.449997,124.669998,124.269997,124.349998,94.543831,33017600
2005-09-13,124.129997,124.419998,123.519997,123.660004,94.019226,58427500
2005-09-14,123.739998,123.919998,123.019997,123.209999,93.677071,57694600
2005-09-15,123.589996,123.650002,122.900002,123.150002,93.631454,73156900
2005-09-16,123.300003,123.739998,122.870003,123.500000,94.297264,75424100
2005-09-19,123.470001,123.550003,122.639999,123.089996,93.984192,53355300
2005-09-20,123.199997,123.610001,121.870003,122.050003,93.190132,84480300
2005-09-21,121.790001,121.870003,120.779999,120.910004,92.319679,94469100
2005-09-22,120.949997,121.660004,120.440002,121.339996,92.647995,84597200
2005-09-23,121.239998,121.889999,120.900002,121.440002,92.724358,59368100
2005-09-26,122.019997,122.239998,121.080002,121.580002,92.831268,70415400
2005-09-27,121.519997,121.989998,121.019997,121.550003,92.808342,66150800
2005-09-28,121.930000,122.120003,121.199997,121.669998,92.899979,58620500
2005-09-29,121.550003,122.860001,121.080002,122.660004,93.655869,66607700
2005-09-30,122.620003,123.040001,121.739998,123.040001,93.946022,47824200
2005-10-03,122.959999,123.339996,122.449997,122.599998,93.610062,50994800
2005-10-04,122.790001,123.029999,121.160004,121.220001,92.556381,60776300
2005-10-05,121.250000,121.309998,119.570000,119.629997,91.342339,106052100
2005-10-06,119.779999,120.260002,118.169998,119.199997,91.014046,140941800
2005-10-07,119.699997,120.050003,119.129997,119.610001,91.327087,75661400
2005-10-10,119.680000,119.709999,118.300003,118.599998,90.555923,52677000
2005-10-11,118.989998,119.389999,118.320000,118.430000,90.426109,75629800
2005-10-12,118.389999,119.129997,117.410004,117.500000,89.716026,100510400
2005-10-13,117.459999,118.080002,116.879997,117.430000,89.662575,99052900
2005-10-14,118.120003,118.809998,117.559998,118.669998,90.609337,88651000
2005-10-17,118.800003,119.269997,118.449997,119.110001,90.945305,68109300
2005-10-18,118.940002,118.959999,117.800003,117.820000,89.960335,74996900
2005-10-19,117.500000,119.800003,117.120003,119.779999,91.456863,116563800
2005-10-20,119.489998,119.809998,117.300003,117.669998,89.845795,131966700
2005-10-21,118.290001,118.779999,117.510002,118.129997,90.197067,96579500
2005-10-24,118.440002,120.089996,118.410004,119.959999,91.594322,71308400
2005-10-25,119.720001,120.239998,118.940002,119.720001,91.411079,76594500
2005-10-26,119.510002,120.540001,119.190002,119.370003,91.143860,80855800
2005-10-27,119.199997,119.370003,117.930000,118.099998,90.174141,66623100
2005-10-28,118.430000,119.949997,118.099998,119.800003,91.472160,72322000
2005-10-31,120.290001,121.300003,120.129997,120.129997,91.724144,77698900
2005-11-01,120.580002,120.900002,120.220001,120.489998,91.999008,66365100
2005-11-02,120.169998,121.750000,120.129997,121.750000,92.961075,74012300
2005-11-03,122.150002,122.660004,121.750000,122.269997,93.358116,84897600
2005-11-04,122.400002,122.459999,121.550003,122.110001,93.235924,59156000
2005-11-07,122.370003,122.620003,121.849998,122.230003,93.327568,46765400
2005-11-08,121.930000,122.419998,121.790001,122.230003,93.327568,42152800
2005-11-09,122.080002,122.949997,121.860001,122.389999,93.449745,57666800
2005-11-10,122.339996,123.519997,121.750000,123.339996,94.175079,79048100
2005-11-11,123.349998,123.839996,122.430000,123.760002,94.495811,34867000
2005-11-14,123.790001,124.019997,123.379997,123.690002,94.442337,45092200
2005-11-15,123.550003,124.089996,122.860001,123.239998,94.098747,69592500
2005-11-16,123.370003,123.550003,122.980003,123.489998,94.289635,51133000
2005-11-17,123.680000,124.650002,123.139999,124.639999,95.167694,55717500
2005-11-18,125.059998,125.279999,124.330002,125.129997,95.541817,72437200
2005-11-21,125.150002,125.910004,124.980003,125.760002,96.022858,50021200
2005-11-22,125.559998,126.519997,125.419998,126.300003,96.435158,66438800
2005-11-23,126.250000,127.410004,126.209999,127.029999,96.992554,50854700
2005-11-25,126.980003,127.220001,126.809998,127.129997,97.068932,15270000
2005-11-28,127.250000,127.269997,126.040001,126.230003,96.381714,54498500
2005-11-29,126.650002,126.980003,126.089996,126.089996,96.274818,51738900
2005-11-30,126.160004,126.519997,125.290001,125.410004,95.755615,56007200
2005-12-01,126.019997,127.029999,125.980003,126.690002,96.732964,65468200
2005-12-02,126.769997,127.080002,126.500000,126.849998,96.855118,46699400
2005-12-05,126.699997,126.730003,126.180000,126.580002,96.648956,59273400
2005-12-06,127.050003,127.739998,126.629997,126.820000,96.832214,57935200
2005-12-07,126.769997,126.870003,125.680000,126.080002,96.267189,66816500
2005-12-08,126.220001,126.820000,125.480003,126.000000,96.206100,62608600
2005-12-09,126.160004,126.779999,125.820000,126.330002,96.458069,50744500
2005-12-12,126.709999,126.860001,125.959999,126.449997,96.549713,48389900
2005-12-13,126.419998,127.699997,126.290001,127.309998,97.206329,88630900
2005-12-14,127.190002,128.089996,127.139999,127.809998,97.588135,64375000
2005-12-15,127.839996,128.000000,127.180000,127.440002,97.305618,55900300
2005-12-16,127.279999,127.360001,126.360001,126.360001,96.992432,46238300
2005-12-19,126.730003,126.870003,125.690002,125.709999,96.493507,48733000
2005-12-20,125.860001,126.589996,125.480003,125.830002,96.585602,46603200
2005-12-21,126.220001,126.760002,125.800003,126.029999,96.739120,51806900
2005-12-22,126.309998,126.690002,126.080002,126.690002,97.245750,32247900
2005-12-23,126.779999,126.860001,126.419998,126.760002,97.299484,27977300
2005-12-27,126.959999,127.050003,125.379997,125.470001,96.309280,44499500
2005-12-28,125.739998,125.989998,125.500000,125.750000,96.524231,30764300
2005-12-29,125.720001,125.959999,125.059998,125.190002,96.094376,32788900
2005-12-30,124.800003,125.059998,124.360001,124.510002,95.572403,44645600
2006-01-03,125.190002,127.000000,124.389999,126.699997,97.253418,73256700
2006-01-04,126.860001,127.489998,126.699997,127.300003,97.713974,51899600
2006-01-05,127.150002,127.589996,126.879997,127.379997,97.775391,47307500
2006-01-06,128.020004,128.580002,127.360001,128.440002,98.589005,62885900
2006-01-09,128.419998,129.059998,128.380005,128.770004,98.842323,43527400
2006-01-10,128.389999,128.979996,128.259995,128.899994,98.942093,44960800
2006-01-11,129.020004,129.440002,128.729996,129.309998,99.256821,49598900
2006-01-12,129.080002,129.279999,128.440002,128.800003,98.865364,40509200
2006-01-13,128.570007,128.899994,128.199997,128.679993,98.773239,44856700
2006-01-17,128.199997,128.419998,127.809998,128.330002,98.504593,52066600
2006-01-18,127.580002,128.899994,127.160004,127.820000,98.113098,75067600
2006-01-19,128.130005,128.770004,127.809998,128.309998,98.489227,81530400
2006-01-20,128.279999,128.309998,125.970001,125.970001,96.693062,114957800
2006-01-23,126.209999,126.820000,126.129997,126.419998,97.038483,67017400
2006-01-24,126.629997,127.150002,126.419998,126.550003,97.138268,53008800
2006-01-25,127.040001,127.180000,125.839996,126.660004,97.222694,87747700
2006-01-26,127.250000,127.669998,126.760002,127.360001,97.760033,71294000
2006-01-27,127.660004,128.660004,127.449997,128.539993,98.665787,65771200
2006-01-30,128.440002,128.809998,128.350006,128.440002,98.589005,33709600
2006-01-31,128.320007,128.539993,127.489998,127.500000,97.867477,72937000
2006-02-01,127.820000,128.429993,127.720001,128.389999,98.550636,63561000
2006-02-02,128.100006,128.139999,126.800003,126.900002,97.406906,83626900
2006-02-03,126.580002,128.389999,126.139999,126.269997,96.923332,86040400
2006-02-06,126.440002,126.800003,126.169998,126.599998,97.176651,45511900
2006-02-07,126.379997,126.660004,125.400002,125.480003,96.316948,71208100
2006-02-08,125.849998,128.100006,125.599998,126.620003,97.191994,59422200
2006-02-09,126.919998,127.599998,126.370003,126.410004,97.030830,62023300
2006-02-10,126.430000,127.129997,125.449997,126.639999,97.207359,64508700
2006-02-13,126.599998,126.790001,125.949997,126.410004,97.030830,52308700
2006-02-14,126.459999,128.029999,126.209999,127.750000,98.059364,90964400
2006-02-15,127.680000,128.320007,127.239998,128.199997,98.404816,85471300
2006-02-16,128.339996,129.210007,128.179993,129.160004,99.141655,61017900
2006-02-17,129.050003,129.160004,128.580002,128.809998,98.873032,40342600
2006-02-21,129.110001,129.399994,128.289993,128.490005,98.627388,46456300
2006-02-22,128.770004,129.649994,128.649994,129.270004,99.226089,42326700
2006-02-23,129.270004,129.639999,128.279999,129.080002,99.080292,43423200
2006-02-24,129.110001,129.479996,128.759995,129.410004,99.333557,36777400
2006-02-27,129.399994,130.039993,129.279999,129.460007,99.371971,35858600
2006-02-28,129.199997,129.910004,128.130005,128.229996,98.427849,74394800
2006-03-01,128.600006,129.490005,128.500000,129.369995,99.302864,48641600
2006-03-02,128.899994,129.419998,128.610001,129.360001,99.295189,60642300
2006-03-03,128.669998,130.070007,128.649994,128.759995,98.834633,73402500
2006-03-06,129.139999,129.179993,127.849998,128.169998,98.381760,57478400
2006-03-07,127.860001,128.059998,127.400002,127.970001,98.228271,61780800
2006-03-08,127.699997,128.440002,127.180000,128.240005,98.435509,66692400
2006-03-09,128.279999,128.679993,127.379997,127.379997,97.775391,56313600
