Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
1984-10-01,29.5,29.55,29.5,,,29.55,10.0,10.0
1984-10-02,29.42,29.5,29.42,,,29.47,6.0,5.0
1984-10-03,29.39,29.39,29.39,,,29.39,0.0,5.0
1984-10-04,29.27,29.27,29.27,,,29.27,0.0,5.0
1984-10-05,29.18,29.18,29.18,,,29.18,0.0,5.0
1984-10-08,29.12,29.12,29.12,,,29.12,0.0,5.0
1984-10-09,29.18,29.18,29.18,,,29.18,0.0,5.0
1984-10-10,29.12,29.12,29.12,,,29.12,0.0,5.0
1984-10-11,29.09,29.09,29.09,,,29.09,0.0,5.0
1984-10-12,28.89,28.89,28.89,,,28.89,0.0,5.0
1984-10-15,28.53,28.53,28.53,,,28.53,0.0,5.0
1984-10-16,28.42,28.42,28.42,,,28.42,0.0,5.0
1984-10-17,27.48,27.48,27.48,,,27.48,0.0,5.0
1984-10-18,26.99,26.99,26.99,,,26.99,0.0,5.0
1984-10-19,27.09,27.09,27.09,,,27.09,0.0,5.0
1984-10-22,27.5,27.5,27.5,,,27.5,0.0,5.0
1984-10-23,27.46,27.46,27.46,,,27.46,0.0,5.0
1984-10-24,27.71,27.71,27.71,,,27.71,0.0,5.0
1984-10-25,27.85,27.85,27.85,,,27.85,0.0,5.0
1984-10-26,27.84,27.84,27.84,,,27.84,0.0,5.0
1984-10-29,27.64,27.64,27.64,,,27.64,0.0,5.0
1984-10-30,27.42,27.42,27.42,,,27.42,0.0,5.0
1984-10-31,27.66,27.66,27.66,,,27.66,0.0,5.0
1984-11-01,27.95,27.95,27.95,,,27.95,0.0,5.0
1984-11-02,27.84,27.84,27.84,,,27.84,0.0,5.0
1984-11-05,27.66,27.66,27.66,,,27.66,0.0,5.0
1984-11-06,27.82,27.82,27.82,,,27.82,0.0,5.0
1984-11-07,27.93,27.93,27.93,,,27.93,0.0,5.0
1984-11-08,27.85,27.85,27.85,,,27.85,0.0,5.0
1984-11-09,27.78,27.78,27.78,,,27.78,0.0,5.0
1984-11-12,27.38,27.38,27.38,,,27.38,0.0,5.0
1984-11-13,27.52,27.52,27.52,,,27.52,0.0,5.0
1984-11-14,27.57,27.57,27.57,,,27.57,0.0,5.0
1984-11-15,27.63,27.63,27.63,,,27.63,0.0,5.0
1984-11-16,27.46,27.46,27.46,,,27.46,0.0,5.0
1984-11-19,27.18,27.18,27.18,,,27.18,0.0,5.0
1984-11-20,27.24,27.24,27.24,,,27.24,0.0,5.0
1984-11-21,27.16,27.16,27.16,,,27.16,0.0,5.0
1984-11-26,26.56,26.56,26.56,,,26.56,0.0,5.0
1984-11-27,26.71,26.71,26.71,,,26.71,0.0,5.0
